Id,A01,A02,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,C01,C02,C03,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,D13,D14,D15,D16,D17,E01,F01,F02,F03,F04,F05,F06,F07,F08
1833,-0.0748721,0.189291,0.670139,-1.22329,0.296468,0.104767,1.54116,-0.00132395,0.481809,-1.29851,1.21856,-2.31771,-0.249858,-0.799574,-0.402384,-0.165469,0.000449156,-0.0313591,0.8284,-1.98242,0.617552,-1.10078,-1.99884,0.157505,0.814277,-0.273943,-0.0263869,-0.0983051,0.0592314,0.0134772,-0.020824,0.00295885,0.110518,-0.0388406,-0.0466119,-0.0182933,0.0374396,0.0157836,0.00453818,-0.00696299,0.102263,0.585392,0.588986,0.715283,0.532974,0.197448,0.539705,0.697515,0.422276,0,0,0,0.690108,-1.13745,0.610871
1835,-2.09704,-1.68617,-1.65429,1.65704,-0.885893,1.97046,-1.95199,-0.588711,1.38253,-0.005902415,0.283305,-0.000462024,0.346151,0.0042206,0.812006,-1.0375,0.401926,-0.0968113,-0.674301,-0.435273,-1.56184,0.808235,2.00337,-1.19245,-1.30711,1.21898,0.0801279,0.0982581,0.0471056,0.0689909,-0.0118798,-0.0260194,0.0698724,-0.233689,-0.167461,-0.0189315,0.180073,-0.218387,0.129512,-0.119203,1.38908,0.36869,0.697356,0.826012,0.596984,0.402297,0.60631,0.417245,0.356162,0,0,0,-0.765357,0.12322,1.11902
1842,1.17721,-0.0001359535,-0.242673,-0.478809,-0.153962,0.0394525,-0.00628882,1.41141,-1.08195,0.658479,-0.598821,-0.797757,0.43619,0.938922,0.827308,-0.297038,0.21725,-0.304327,-0.671783,1.87051,1.0285,0.660594,-1.01109,0.129014,-1.00488,0.299665,0.0697175,0.0687112,-0.027252,0.089398,-0.0556603,0.0339857,-0.0470101,-0.199563,0.0448787,0.050979,-0.0270694,-0.123088,0.0556849,-0.108213,-1.57072,0.261914,0.360051,0.527487,0.955815,0.939595,0.263278,0.93906,0.614717,0,0,0,-2.00858,1.28611,1.10585
1843,-0.955269,0.420997,-0.00728943,-0.0848732,0.357618,-0.00405441,1.49571,0.992879,-0.357566,-0.733844,0.998455,-1.54044,0.00408214,0.102535,0.589576,-0.863641,0.000449156,-0.854899,-0.0430259,-0.465585,-0.236272,-0.370317,-1.90594,1.13078,0.774104,0.758037,0.0582754,0.0655772,0.0564677,-0.0431048,-0.164548,0.00828264,-0.0138157,-0.0672454,0.0557972,0.0659604,0.0533412,-0.0117687,0.120464,0.0689448,-0.1291,0.923589,0.106692,0.94179,0.163938,0.264309,0.0935255,0.78944,0.346246,0,0,0,-1.31178,1.02853,-1.27517
1846,0.4081,0.290167,0.435681,-0.152781,1.14574,-1.52916,-0.427312,-1.19933,-1.78176,0.381816,-0.0006379705,-0.35712,-0.00229375,-0.239577,0.234699,2.77134,0.333477,-0.927037,-0.960923,1.59496,0.00698128,-0.0375734,-0.391253,0.394683,1.19786,0.682164,-0.0980665,-0.0645551,-0.0173313,-0.0388021,0.0686232,0.0293258,0.0698041,-0.105774,-0.0712417,-0.0314138,-0.00323252,-0.0379085,-0.0633775,-0.117966,0.0259531,0.66821,0.899759,0.638854,0.230863,0.375627,0.656198,0.638586,0.585056,0,0,0,0.504626,0.69744,0.792466
1855,1.19431,1.46924,-0.0385776,-0.281867,-0.131789,0.346327,0.0668239,-0.00132395,0.70817,0.00450292,-0.666629,0.0436885,-0.610142,0.0042206,-1.30215,1.25487,0.000449156,0.942843,0.282608,1.02753,0.246936,0.134646,-0.850174,1.47267,0.584931,-1.64378,0.0073934,0.00354336,0.053544,0.0366948,0.00242237,-0.159555,0.116043,-0.223811,-0.150794,0.0129863,0.0384737,-0.122974,0.141921,-0.102101,1.27642,0.0752567,0.195049,0.161495,0.260795,0.536541,0.0327225,0.742965,0.970149,0,0,0,-1.06061,1.51135,0.432041
1856,-0.0768165,0.807023,1.07602,-1.83211,0.479341,1.99196,0.549596,-0.27108,-0.522892,1.78668,-0.0006379705,-0.506534,-1.50869,-0.652245,-0.148125,0.31671,0.609436,-1.06952,-0.105121,-0.376262,-0.483838,-0.48709,-0.161594,-0.274671,1.4228,0.0907519,-0.0710025,-0.0384887,-0.0639999,0.0238593,0.0426007,-0.0438678,0.0650169,-0.132668,-0.205893,0.0367042,0.0814111,-0.0570423,0.0110752,-0.0591153,0.863719,0.214264,0.881112,0.304226,0.338644,0.218011,0.817129,0.297772,0.903364,0,0,0,0.387968,-1.41618,0.073746
1859,1.41069,0.544693,-0.210147,-0.00751254,-1.12963,0.816,-0.746677,-0.00132395,-1.16706,0.180821,-1.57123,-0.441527,0.00408214,0.335795,0.202096,0.798032,0.0923346,-1.62433,-1.17845,-0.367783,0.003279085,1.82726,0.969789,-0.226603,1.89225,0.30164,-0.0458551,-0.0191768,0.092059,0.0792624,0.136017,-0.0846155,0.184784,-0.226716,-0.309493,0.0448027,0.0448406,0.0136883,0.0532999,-0.156581,-1.08377,0.796269,0.3361,0.141327,0.104868,0.620296,0.142756,0.805249,0.5453,0,0,0,0.624669,-0.540453,0.196749
1860,0.31994,0.715032,-1.51769,-0.00751254,-0.314637,-1.26806,1.30106,1.87645,1.28687,0.0994732,0.489318,0.474116,-1.58269,1.71666,-0.554882,0.00164122,0.746737,-1.20308,0.004272155,0.00854248,0.168427,0.385032,1.19456,1.09415,-0.514404,0.168273,-0.0108732,0.0231231,-0.0408582,-0.00682982,0.0944998,-0.0890273,0.0102944,-0.188993,-0.051063,-0.0104018,0.0992742,-0.00146797,0.069303,0.0176787,1.05161,0.594126,0.753354,0.176974,0.723006,0.00789448,0.384807,0.812563,0.372035,0,0,0,-1.78,0.271235,-0.0370872
1864,-1.02594,0.553684,0.448533,-0.233904,0.408454,0.0558791,-1.36895,1.27629,-0.296263,0.272038,-0.249466,-0.338958,-0.999269,0.139002,-1.34545,0.0344914,2.79785,0.515202,1.09629,-0.104738,-0.84914,-0.156989,-0.0679721,0.608464,0.804794,1.27089,0.182777,0.148085,-0.0896621,0.0422555,-0.0281395,0.0147388,0.0452378,-0.0726309,-0.0734933,0.0330565,0.0970028,-0.145169,-0.00675446,0.0167289,-1.61735,0.45923,0.158364,0.0313895,0.190547,0.226706,0.0992094,0.617769,0.51251,0,0,0,-0.38157,-2.43094,-1.07155
1866,1.70113,-0.131917,-0.0274476,0.383134,0.557517,0.00899998,-2.01924,-1.19769,1.1044,-0.005902415,0.813617,-1.24337,-0.903024,0.268595,0.0522097,1.01773,0.000449156,0.0278241,-0.734358,-0.687909,-0.652227,0.802339,-0.417362,1.03989,0.608288,-0.813554,-0.205658,-0.196169,0.152262,0.135354,0.155153,-0.0791489,0.316899,-0.0763185,-0.324116,-0.171991,0.0953958,0.00756012,0.0566721,-0.12586,2.03218,0.206054,0.586796,0.215392,0.152661,0.524777,0.227136,0.487624,0.349238,0,0,0,-1.13291,0.1351,-0.155277
1868,-0.450497,-0.155819,-0.292702,-0.81836,1.04072,0.600457,0.757825,0.822308,-1.29754,-1.26432,0.801345,-1.13983,2.19891,0.253113,0.0013667,0.339099,0.000449156,-0.855759,-1.50063,0.142526,1.03727,-0.159074,-0.592438,-0.301595,0.768128,0.749567,0.0329893,-0.0855677,-0.00516043,-0.0143881,-0.0260464,-0.0408588,0.0764288,0.0354644,-0.00123965,0.10128,0.00325074,0.00594011,-0.0126013,-0.0289178,-1.23721,0.876544,0.403833,0.365481,0.479795,0.733086,0.557813,0.144101,0.163234,0,0,0,-2.20764,-1.11547,0.389702
1872,1.2374,1.38872,0.367488,0.414261,0.481705,0.0321901,1.47134,-0.188726,-0.114066,-0.0106158,-0.747769,-1.96367,-0.138173,0.597373,0.40699,-0.196503,0.000449156,-1.13843,0.443962,0.477633,0.003279085,0.383518,0.00719943,0.844293,-2.53269,-1.06382,0.0580781,-0.056519,0.0765093,-0.0220867,0.0684602,0.0431209,0.0784805,0.0137655,0.0101702,-0.0434921,0.0270312,0.105529,-0.0475631,-0.0134219,0.870489,0.573003,0.153243,0.0188751,0.113178,0.364327,0.0222548,0.203851,0.765186,0,0,0,-1.57034,-0.305443,0.483875
1879,0.894534,-1.45826,-1.81318,-0.44668,-0.005543095,-0.952078,-1.24528,0.637102,-0.17769,-0.26069,0.0848515,-0.000462024,-1.08757,0.163801,0.779599,-0.793356,0.000449156,0.00341673,-0.586434,0.00854248,0.998011,0.991983,0.562592,2.33071e-05,-0.781528,-0.0473062,0.0421502,-0.0337066,0.0506155,0.0441462,-0.0498121,-0.00881372,0.0610492,-0.121818,-0.216626,-0.0801038,0.0393793,0.019573,0.0149758,-0.0476645,0.822896,0.485447,0.334552,0.523121,0.798266,0.978009,0.994304,0.0313427,0.649245,0,-3,0,-2.24174,1.76472,1.14551
1880,-0.346452,-0.953893,-1.43017,0.254619,-2.45616,0.896697,0.305949,-1.90856,-0.00529312,0.624018,-1.01969,1.85722,0.912567,-0.783701,0.0013667,1.98955,0.33503,0.376914,1.04282,-1.19713,-0.222784,-0.0951629,-1.31558,-0.111456,-0.966524,0.740261,-0.058368,-0.0045579,0.0606597,-0.0961128,-0.015583,0.0055804,0.0327022,0.154031,0.0170487,-0.0443986,-0.011581,0.0653291,-0.0182946,0.0131454,0.205182,0.0669256,0.63805,0.488665,0.334808,0.881731,0.589801,0.997455,0.525959,0,0,0,-1.74432,1.3106,1.02173
1882,0.280981,0.458423,1.07111,0.181448,1.12599,-0.791764,-0.0474211,-1.2166,-1.00693,-0.923605,-2.48499,0.825157,0.431142,0.0042206,0.100976,-0.788895,0.000449156,-0.086951,0.839638,0.00854248,0.849687,2.14729,-0.108138,0.485618,0.799236,0.58417,0.0128591,-0.00851877,0.0194946,-0.0105417,0.0828782,-0.0410776,0.116532,-0.0126333,-0.0914652,-0.0110745,-0.0231823,0.00841504,0.0497373,-0.14278,-0.352839,0.875012,0.477072,0.110828,0.831752,0.981185,0.669145,0.0627737,0.929802,0,0,0,-1.25144,1.64037,-1.78564
1884,-1.50987,-0.894519,-0.402148,-0.468803,0.611979,1.2763,-0.573196,-0.00132395,0.936002,-0.849399,-0.0006379705,0.0144447,-0.214673,-0.0694295,0.0013667,0.109939,0.000449156,0.0881644,0.624556,-0.777321,-0.29371,0.262089,-1.13521,-0.122755,-0.299192,-0.635733,-0.0662196,-0.013258,0.142749,-0.0120143,-0.0384546,-0.110322,0.111305,-0.0588478,-0.0188728,-0.0901099,-0.0333997,-0.00201046,-0.0181617,0.0194603,-0.645467,0.614904,0.473375,0.56481,0.473557,0.337117,0.0636844,0.293085,0.0273013,0,0,0,-1.40117,-0.345713,-1.3431
1891,0.723326,1.53436,1.28502,-2.36308,1.80014,-0.108664,0.860439,-0.573489,1.65822,0.699503,-0.12975,-0.569018,0.294926,-1.80877,0.0013667,0.00164122,2.15827,-0.0944563,0.648664,0.402131,0.003279085,-1.08726,0.3833,1.25888,2.34947,-0.223506,0.165225,0.141405,-0.030385,-0.00530454,-0.0496378,-0.00257313,-0.0613479,-0.113765,0.00643089,0.0885506,-0.0230704,-0.0683187,0.145627,-0.0212532,0.269209,0.625579,0.331897,0.29988,0.108792,0.818824,0.975857,0.989349,0.334923,0,0,0,0.690252,-1.21213,1.03564
1897,1.6067,-0.717149,-0.415942,-1.45227,-0.607321,-2.18317,-0.178194,0.804737,-0.759514,-0.169243,1.28728,1.14546,-1.16353,-0.287092,1.35226,-0.705876,0.000449156,0.0658359,0.004272155,-0.619847,0.0288648,1.04208,-1.79649,0.286501,-0.352723,1.33711,-0.25519,-0.172964,0.0688879,0.0114258,0.0944522,-0.0260817,0.15158,-0.0574443,-0.247813,-0.0512583,0.180827,-0.0545925,0.11527,-0.0298452,-0.4,0.550237,0.859998,0.62188,0.191725,0.00786289,0.0974509,0.520654,0.90021,0,0,0,-0.816562,1.23724,-0.640845
1899,0.522941,1.00943,-0.760003,0.584897,-1.9086,1.3796,0.194336,-2.01815,0.455221,2.76617,1.99222,1.58734,-0.350546,0.0942783,0.0013667,0.981071,0.000449156,-0.845131,2.13302,-0.278427,0.157988,0.70896,1.88674,-0.705799,0.181656,-0.607503,0.0364692,-0.0170144,0.0136987,0.0579898,0.020023,-0.0868905,0.0821965,-0.153318,-0.125007,-0.191969,-0.00537978,-0.0505244,0.121949,-0.050052,-1.4887,0.354073,0.800081,0.0823872,0.397703,0.462309,0.28211,0.434994,0.367021,0,0,0,0.711663,1.69131,-1.69491
1905,0.419194,-0.866607,-0.81433,-0.500203,-0.503464,0.327731,-1.29485,-0.900475,0.676507,-0.005902415,0.4486,-0.000462024,-0.937408,1.09551,-0.727042,-0.602157,0.761623,0.302296,1.87001,0.0799339,-0.924822,0.0755319,0.9296,0.500954,2.04221,-1.68163,-0.0684528,-0.114923,0.0468168,0.075898,0.0102227,-0.121091,0.128451,-0.0370788,-0.0536623,0.0577452,0.0342892,0.0178899,-0.102088,-0.0343436,-1.61238,0.403886,0.15902,0.138983,0.180749,0.862187,0.999751,0.583613,0.62382,0,0,0,-1.61075,1.74952,0.236657
1909,0.866062,0.660686,0.203224,1.01062,-1.04635,-0.644743,-0.0908584,-0.00132395,-1.316,-0.208392,-0.93708,-0.771905,-0.963715,0.666952,-0.872255,-0.236897,1.9048,0.174988,1.77639,-0.821943,0.804729,-0.381524,2.02025,1.30656,-0.207813,-0.0401541,-0.0290938,0.0375779,0.10404,0.12424,-0.00310552,-0.0320142,0.194699,-0.106683,-0.185019,-0.0179142,0.0614984,-0.108858,0.105556,-0.109,-0.645374,0.199622,0.51733,0.460329,0.949423,0.657109,0.804604,0.969565,0.980088,0,-2,0,0.799561,1.57012,0.333159
1918,0.607486,0.484943,-1.5855,-0.769011,0.472268,-1.07419,-0.551512,-0.00132395,2.29362,-0.969597,-0.248891,1.21241,0.00408214,-0.202015,1.26842,0.173944,0.000449156,-0.961304,0.228947,-0.485388,-0.163443,-0.0289002,0.871994,-0.46979,-0.159363,-1.53917,-0.162078,-0.151763,0.0275504,0.00101979,0.0600119,-0.113233,0.126892,-0.0106238,-0.0760811,-0.00639717,-0.0108511,-0.0139743,-0.0212956,-0.0253048,0.774958,0.606643,0.847791,0.133561,0.634461,0.666884,0.573411,0.302005,0.27769,0,0,0,0.628262,0.572946,-1.0856
1920,2.30968,2.31012,0.567955,-0.251065,0.336582,-0.00405441,2.0453,-0.762909,1.36281,0.952867,0.744863,-0.000462024,1.41831,-0.0687114,0.0013667,1.33279,1.02222,1.06161,-0.0589677,-0.433568,0.810252,-0.45,0.00719943,1.84714,-0.667683,-0.20821,-0.00599273,0.00508011,-0.00316804,0.00118355,-0.0169751,-0.0331148,-0.0211881,0.0187313,-0.0398713,0.0273122,-0.0394876,-0.0711794,0.00793219,0.053589,-0.865633,0.636602,0.284018,0.481206,0.409507,0.30735,0.735587,0.0914582,0.736977,0,0,0,-0.821878,-1.12793,-1.13867
1923,-0.2558,0.154328,-0.00728943,1.13757,-1.65813,-1.45926,-0.891254,-0.456153,1.45596,-0.571129,-0.0006379705,-1.28102,-1.44317,1.91424,0.551691,0.0397406,1.09462,-0.556421,-3.3019,1.01155,-1.02637,0.0843357,0.354297,1.96989,-1.03267,1.72848,-0.0125806,0.0586049,-0.00362383,0.0188274,-0.0232838,0.00517138,0.0185886,-0.10395,-0.0893868,0.0113083,0.0206932,-0.0624638,-0.0361247,-0.030478,-0.411895,0.381679,0.501348,0.115784,0.855274,0.484995,0.236236,0.0174458,0.792594,0,0,0,-1.67728,-1.37559,-1.81082
1927,-0.830064,-0.494778,1.11842,0.448595,0.261162,0.0731644,0.464471,-0.927331,-1.42549,-0.005902415,-1.91592,-0.229781,0.969496,1.87731,1.93996,-1.23322,0.000449156,0.516129,-0.782849,-0.351308,0.0424695,-1.01287,0.437737,0.518641,-0.579338,-0.476754,0.0424621,0.214836,-0.0711782,0.0674333,-0.0609135,0.0231337,-0.0103867,0.0427763,0.0649932,-0.00381153,0.0307038,0.00165594,0.0306776,0.0227492,0.309302,0.700891,0.173714,0.615906,0.187588,0.684877,0.392149,0.510804,0.317196,0,0,0,-0.172648,0.532486,0.552767
1929,1.54404,0.481016,-0.00728943,2.36314,1.62272,-0.686996,-0.192904,0.189692,1.29631,1.14398,0.0595391,0.331156,-0.650752,1.90105,-0.682955,1.39824,0.0813105,0.163449,1.65527,-0.690407,-0.438949,0.190085,0.00719943,2.33071e-05,0.302127,-0.367347,-0.0751374,-0.109823,0.0110713,0.0180637,0.0373203,-0.0397298,0.234061,-0.164725,-0.30743,0.0376478,0.0681682,-0.0987054,0.105637,-0.00269523,-0.0622155,0.450714,0.132439,0.241896,0.692977,0.419899,0.471838,0.584938,0.496686,0,0,0,-1.64546,0.427491,-1.01049
1932,0.371759,-0.496248,0.165722,0.815151,-1.65486,0.250159,1.64234,1.39121,1.95582,-0.525525,0.658643,0.140083,1.84684,-0.184722,0.958316,-0.0444962,0.000449156,0.192442,0.368008,-1.73959,0.464062,0.18064,0.327735,0.741763,2.49496,0.581431,0.0793011,-0.0288801,0.0365237,-0.106301,-0.010809,0.024211,0.00816982,0.0581838,-0.0150787,-0.0704662,-0.0268565,0.00559068,0.0277737,0.0657256,-1.31214,0.600116,0.415894,0.0825731,0.0717731,0.401076,0.701019,0.199222,0.798948,0,0,0,-0.23576,-0.255768,-0.129239
1933,0.858577,-1.19708,-0.544191,-0.0736206,-0.005543095,-0.00405441,-1.47936,-0.174836,0.321355,-0.17383,0.540872,1.42194,1.40999,1.70342,1.52899,0.563009,0.396001,0.00341673,-0.873908,0.00854248,0.0020661,-0.650995,-1.99398,-0.769107,1.88502,-0.202255,-0.0517348,-0.00424436,0.0113799,-0.0330981,0.161529,0.0406339,0.0176408,0.031022,0.00951624,0.00486005,0.0520102,-0.0244184,0.103548,-0.00200719,1.9,0.662882,0.422501,0.227204,0.92226,0.780301,0.0357605,0.818658,0.701198,0,0,0,-0.468847,1.45762,1.2608
1934,-9.64571e-05,0.474529,-0.572149,-0.815151,0.749848,1.77904,2.06627,0.346304,-0.728677,0.17321,1.16745,0.396067,0.168706,-0.866858,0.708643,0.623258,2.57487,-0.265478,1.81871,-0.939468,-0.015818,-0.393599,0.00719943,0.211936,0.575146,-2.07441,0.00645807,0.0356302,-0.0949342,0.0351989,-0.0127546,0.0367916,-0.135208,-0.0271855,0.0421167,-0.0560904,0.0634152,0.0130526,0.0120853,0.0127626,0.6,0.259926,0.644077,0.0676716,0.316487,0.333302,0.871796,0.615968,0.883087,0,0,0,0.582048,-0.495809,-0.0828412
1938,0.611562,0.437733,-0.00728943,0.044168,-0.005543095,-0.570254,0.09226,1.65249,-0.513681,1.21808,1.05789,-0.000462024,0.802771,-0.644899,1.31113,0.282107,0.000449156,-0.00440015,1.3545,0.813584,-0.85987,0.289514,-0.214632,-2.08855,-0.925877,0.0173846,0.0700116,0.0339977,-0.0130835,0.109,-0.0634299,0.0741387,0.0524225,-0.103357,-0.00149342,0.0679056,0.0613834,-0.0760524,0.0332586,-0.0742695,1.16125,0.181282,0.782302,0.622977,0.366861,0.00493103,0.970869,0.197987,0.916937,0,0,0,-1.76822,0.358491,1.53193
1939,-0.242563,-0.332466,1.43306,0.415364,-0.005543095,-0.233919,0.674865,-0.0637268,0.134054,-0.754033,-0.177855,0.699455,-0.795602,-0.330465,0.0013667,-1.22593,0.000449156,0.0841644,0.004272155,0.170967,-1.23082,-0.684705,-1.42188,1.11651,0.902878,-0.0718756,-0.0547942,-0.0404503,0.0227131,0.0087875,0.0677497,-0.0742963,0.00953905,-0.125997,-0.149866,-0.0158984,0.0905318,0.130257,-0.0594732,-0.0620111,1.2456,0.141046,0.121524,0.794451,0.360912,0.987502,0.844491,0.71309,0.562246,0,0,2,0.314933,-1.18394,-0.23221
1942,-0.771972,0.0772135,0.227068,-1.20309,1.30461,-0.00405441,-0.729959,-1.7529,-0.566286,-2.21411,-2.13419,-0.000462024,0.953383,0.418933,-1.36286,-1.82074,0.000449156,0.00341673,-0.793594,0.00854248,0.393928,-0.519342,1.18083,0.255488,0.763085,-0.102669,-0.0706531,0.00841685,-0.0751735,-0.0409474,0.0725019,-0.114302,0.0193757,-0.0536916,-0.0962072,0.0106107,0.0470583,-0.0674007,0.0959287,0.0691828,-1.93314,0.12182,0.711611,0.812418,0.832522,0.311214,0.40766,0.0905156,0.142206,0,0,0,0.657767,-0.652997,-1.05266
1945,-0.778268,1.26919,3.40652,0.260213,0.140283,-0.729229,0.649706,-0.846087,-0.991273,1.05906,-1.04462,-0.238724,-0.0978849,-1.92982,-1.55923,-0.253551,0.000449156,0.403607,0.827767,0.578391,-0.995728,0.552933,0.982828,1.42841,1.63165,-0.492771,0.183051,0.171813,0.025956,0.0231245,-0.0515966,-0.0666493,0.0796183,-0.157854,-0.102118,0.0634238,0.06337,-0.157732,0.0231445,-0.0672095,-0.407703,0.0240123,0.387659,0.968358,0.376409,0.463106,0.218537,0.74186,0.909393,0,0,0,0.0379771,-0.469981,-0.722817
1952,-1.70531,1.73213,-0.196673,-0.00751254,-1.21411,-0.0610082,-0.212912,1.09566,-1.08375,-1.34461,0.0593124,-0.917913,0.340503,1.94993,2.07855,-1.33208,0.000449156,-0.183609,0.004272155,0.946005,0.0191782,0.425911,2.01227,0.626179,-0.252285,0.449828,0.188046,0.174004,-0.102786,0.0550824,-0.0100656,0.00249963,0.0707211,-0.293396,-0.199788,0.0548758,0.12391,-0.156627,0.115009,-0.126995,1.20734,0.64856,0.724281,0.532128,0.494,0.745318,0.851351,0.173218,0.572709,0,0,0,-0.796344,0.512841,-1.29304
1958,-1.13725,-0.163412,1.37824,-1.30529,0.827096,-0.74185,0.286585,0.401479,0.783305,-2.46523,-0.295542,-2.93939,-0.301911,0.380049,-0.254413,-0.474273,0.000449156,0.00341673,-1.55817,-0.00340401,2.39936,1.50795,-1.53705,-0.984818,0.0195389,-0.916925,0.0235323,0.034433,-0.0374475,-0.0633881,0.0108177,0.0195331,0.100483,-0.0675642,-0.0697902,0.00942624,0.0085077,-0.0313698,0.0243236,0.0295719,-0.108022,0.376283,0.699133,0.774396,0.569362,0.489377,0.961075,0.17135,0.17448,0,0,0,-0.0451232,-1.18666,-0.90273
1962,0.00669956,0.0886288,-0.861621,-0.00751254,0.334683,-0.790636,-0.637683,-0.748495,-1.13109,0.00556642,1.39197,-1.21882,2.00235,2.26422,-0.303816,0.0810252,0.000449156,0.56525,0.004272155,1.83343,-0.678167,0.946586,0.868742,0.512941,1.0511,-0.342,-0.142953,-0.0246472,0.0252361,0.000148005,0.139522,-0.0872419,0.111233,-0.0601755,-0.095914,0.081595,0.157871,-0.0318275,0.0514737,0.0429026,-0.454129,0.499114,0.291763,0.290404,0.942235,0.532444,0.0116086,0.448841,0.750217,0,0,0,-1.15372,1.13801,-0.295164
1963,-0.209039,0.319537,0.309834,-0.619772,-1.1568,-0.041635,0.659244,-1.61882,1.34117,0.936503,-0.750708,0.687744,-0.198118,-0.525555,-1.20626,0.0690819,0.0203068,0.523618,0.0793227,0.0255391,0.118443,0.130951,1.47363,2.33071e-05,-1.42209,0.151444,0.0210311,-0.00993293,0.0838028,-0.065668,0.035704,0.0329711,-0.124765,-0.0271384,-0.0418052,0.0378906,-0.0145891,-0.00946555,0.088295,0.0874971,0.591109,0.680343,0.408822,0.307472,0.264432,0.931543,0.177679,0.392802,0.839449,0,0,0,-1.29664,0.140496,0.695097
1968,0.266933,0.205215,-1.16226,0.906536,-3.18453,0.0545876,0.0893858,-0.00132395,-0.321401,0.737795,0.946678,-0.315363,-0.59392,-0.9349,-1.26672,-0.413105,0.998468,-0.43303,-1.06025,-0.0701399,0.980265,-1.73605,0.00719943,-0.612709,-1.45788,2.40537,0.0251952,0.0296447,0.00954815,-0.000344416,-0.00567332,-0.091669,-0.0202618,-0.210205,-0.0341528,0.0229179,0.0583098,-0.0469898,-0.0252243,0.0127889,-0.0461117,0.319284,0.26953,0.161281,0.501505,0.108994,0.41378,0.60205,0.00519087,0,0,0,-2.08239,-1.11668,1.11685
1969,-0.13086,-0.00406722,-0.821811,-0.887392,-1.20365,-0.898853,-0.416047,0.496748,-0.00529312,-0.121576,-0.0006379705,-0.547994,0.652149,-0.0698091,-0.18743,1.37442,1.9376,-1.48556,1.58247,-1.28436,0.90137,0.648492,1.26356,-0.211374,1.20704,-1.28473,-0.00440612,0.0820725,-0.0513658,0.0609765,-0.000952398,0.0497779,-0.00757606,-0.069548,0.0688327,0.0287848,-0.0566038,-0.0734619,0.0508217,-0.0123922,-0.948057,0.842784,0.704938,0.99392,0.176696,0.745659,0.770295,0.213343,0.342861,0,0,0,1.03361,0.449812,-1.45944
1970,0.877294,-0.166567,-0.00728943,-0.00751254,0.114674,1.21012,0.448841,0.139406,-0.811653,0.318774,0.903047,-0.682548,-0.167619,0.763086,-0.463178,1.09048,0.000449156,0.162979,1.52218,-0.810725,0.613876,1.26466,-0.407129,-1.63036,-0.336288,-0.572111,-0.140739,-0.0669241,0.0345138,-0.0318663,0.130399,-0.0414486,0.201865,-0.0648397,-0.198456,0.00953677,0.0887774,0.0345676,0.0507513,-0.0531514,1.41542,0.493923,0.766289,0.178109,0.037406,0.549731,0.312774,0.120419,0.379883,0,0,0,-2.08287,1.23401,-1.7054
1973,-0.0789559,-0.300926,0.480115,2.01578,-0.387217,0.665507,0.366632,1.47282,-0.00529312,-0.222845,1.22002,-0.302851,-1.3309,-0.681616,0.472781,-1.14989,0.000449156,-0.0360724,0.004272155,0.00854248,-0.878616,0.676903,0.613747,0.693432,-0.402587,-0.180027,-0.0199124,-0.0221298,0.0315754,-0.0552304,-0.0569296,-0.0563462,0.0443529,0.00266632,-0.1146,0.0353509,0.0359397,0.0352035,-0.00525673,0.0627234,-0.449321,0.773776,0.57477,0.338677,0.695814,0.26118,0.246248,0.0678125,0.948898,0,0,0,-1.8478,0.81733,1.47537
1978,0.173192,-0.866841,0.456286,0.281983,-0.005543095,-0.00405441,-1.39151,-0.0716047,-0.0354733,0.533004,0.18711,1.59511,-0.318587,-0.172903,0.681948,-0.351236,0.162377,0.222846,-0.567156,-0.753392,2.11394,-0.823024,0.325929,1.55433,0.033281,0.268908,0.00792214,-0.0776684,0.104673,-0.0174866,-0.00242192,0.00126482,0.00408905,-0.0396559,-0.20726,0.0241362,0.0477764,-0.0116725,0.11427,-0.05877,-0.374853,0.701964,0.70694,0.492575,0.570165,0.616291,0.950307,0.573257,0.829819,0,0,0,-1.8158,0.194431,-0.500585
1985,0.747764,0.924582,-1.31759,-1.0171,-2.57805,3.01232,-0.397739,-0.059091,-0.00529312,0.360797,-0.0597817,-0.756644,-1.28226,0.0042206,0.183431,-1.22348,0.000449156,-0.409119,2.29696,-1.91956,1.56005,-1.1101,-0.250005,-0.532598,0.246789,0.926476,0.0157511,-0.0583294,-0.0546548,-0.0187528,0.0823296,-0.018747,0.0941201,-0.0781554,-0.201495,-0.0206583,0.128267,-0.0528388,-0.0299365,-0.0977182,1.30763,0.634512,0.965637,0.522652,0.495756,0.24308,0.388184,0.120327,0.053455,0,0,0,-0.394116,-1.22512,0.11827
